,ZN0707.SHF,ZN0708.SHF,ZN0709.SHF,ZN0710.SHF,ZN0711.SHF,ZN0712.SHF,ZN0801.SHF,ZN0802.SHF,ZN0803.SHF,ZN0804.SHF,ZN0805.SHF,ZN0806.SHF,ZN0807.SHF,ZN0808.SHF,ZN0809.SHF,ZN0810.SHF,ZN0811.SHF,ZN0812.SHF,ZN0901.SHF,ZN0902.SHF,ZN0903.SHF,ZN0904.SHF,ZN0905.SHF,ZN0906.SHF,ZN0907.SHF,ZN0908.SHF,ZN0909.SHF,ZN0910.SHF,ZN0911.SHF,ZN0912.SHF,ZN1001.SHF,ZN1002.SHF,ZN1003.SHF,ZN1004.SHF,ZN1005.SHF,ZN1006.SHF,ZN1007.SHF,ZN1008.SHF,ZN1009.SHF,ZN1010.SHF,ZN1011.SHF,ZN1012.SHF,ZN1101.SHF,ZN1102.SHF,ZN1103.SHF,ZN1104.SHF,ZN1105.SHF,ZN1106.SHF,ZN1107.SHF,ZN1108.SHF,ZN1109.SHF,ZN1110.SHF,ZN1111.SHF,ZN1112.SHF,ZN1201.SHF,ZN1202.SHF,ZN1203.SHF,ZN1204.SHF,ZN1205.SHF,ZN1206.SHF,ZN1207.SHF,ZN1208.SHF,ZN1209.SHF,ZN1210.SHF,ZN1211.SHF,ZN1212.SHF,ZN1301.SHF,ZN1302.SHF,ZN1303.SHF,ZN1304.SHF,ZN1305.SHF,ZN1306.SHF,ZN1307.SHF,ZN1308.SHF,ZN1309.SHF,ZN1310.SHF,ZN1311.SHF,ZN1312.SHF,ZN1401.SHF,ZN1402.SHF,ZN1403.SHF,ZN1404.SHF,ZN1405.SHF,ZN1406.SHF,ZN1407.SHF,ZN1408.SHF,ZN1409.SHF,ZN1410.SHF,ZN1411.SHF,ZN1412.SHF,ZN1501.SHF,ZN1502.SHF,ZN1503.SHF,ZN1504.SHF,ZN1505.SHF,ZN1506.SHF,ZN1507.SHF,ZN1508.SHF,ZN1509.SHF,ZN1510.SHF,ZN1511.SHF,ZN1512.SHF,ZN1601.SHF,ZN1602.SHF,ZN1603.SHF,ZN1604.SHF,ZN1605.SHF,ZN1606.SHF,ZN1607.SHF,ZN1608.SHF,ZN1609.SHF,ZN1610.SHF,ZN1611.SHF,ZN1612.SHF,ZN1701.SHF,ZN1702.SHF,ZN1703.SHF,ZN1704.SHF,ZN1705.SHF,ZN1706.SHF,ZN1707.SHF,ZN1708.SHF,ZN1709.SHF,ZN1710.SHF,ZN1711.SHF,ZN1712.SHF,ZN1801.SHF,ZN1802.SHF,ZN1803.SHF,ZN1804.SHF,ZN1805.SHF,ZN1806.SHF,ZN1807.SHF,ZN1808.SHF,ZN1809.SHF,ZN1810.SHF,ZN1811.SHF,ZN1812.SHF,ZN1901.SHF,ZN1902.SHF,ZN1903.SHF
2012-05-09,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,16790.0,41004.0,116828.0,149760.0,27480.0,5076.0,1108.0,326.0,272.0,184.0,154.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-10,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,15460.0,39456.0,110642.0,166470.0,35398.0,6388.0,1188.0,354.0,278.0,184.0,170.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-11,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,15560.0,36368.0,101242.0,166804.0,44410.0,7302.0,1406.0,524.0,284.0,184.0,170.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-14,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14670.0,36462.0,93146.0,170570.0,54146.0,7788.0,1576.0,548.0,302.0,202.0,180.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-15,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,34094.0,88704.0,167562.0,59236.0,8248.0,1680.0,548.0,302.0,210.0,186.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-16,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,30882.0,87328.0,172690.0,66716.0,9222.0,1828.0,554.0,302.0,216.0,196.0,92.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-17,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,28814.0,83110.0,168020.0,78056.0,10770.0,2498.0,672.0,312.0,218.0,202.0,92.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-18,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,27650.0,81010.0,165960.0,87864.0,12660.0,2582.0,1044.0,316.0,218.0,218.0,92.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-21,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,26170.0,72864.0,161022.0,103258.0,13402.0,2658.0,1280.0,314.0,218.0,218.0,92.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-22,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,24756.0,71974.0,158028.0,119134.0,14864.0,3014.0,1458.0,332.0,216.0,218.0,92.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-23,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,22436.0,67964.0,151074.0,137322.0,18936.0,3282.0,2224.0,354.0,214.0,276.0,90.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-24,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,20772.0,65184.0,145862.0,142340.0,21096.0,3432.0,2698.0,354.0,222.0,280.0,92.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-25,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,19712.0,62560.0,140196.0,146426.0,22430.0,3494.0,2728.0,358.0,226.0,278.0,94.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-28,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,17800.0,56746.0,128486.0,153190.0,24284.0,3456.0,2934.0,354.0,226.0,286.0,112.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-29,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,16770.0,53180.0,121884.0,163956.0,26280.0,3502.0,2968.0,360.0,226.0,284.0,112.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-30,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,15650.0,49860.0,119956.0,169120.0,27692.0,3678.0,3030.0,374.0,226.0,282.0,108.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-31,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,13742.0,48250.0,115504.0,171130.0,31292.0,4166.0,3206.0,404.0,226.0,284.0,112.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-01,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,12940.0,46284.0,112948.0,175950.0,32864.0,4300.0,3458.0,398.0,224.0,282.0,150.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-04,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,11540.0,43188.0,107182.0,182186.0,42050.0,5014.0,3946.0,442.0,222.0,296.0,146.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-05,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,11110.0,40986.0,104482.0,175358.0,46252.0,5912.0,3882.0,446.0,222.0,300.0,142.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-06,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,10630.0,39280.0,101202.0,170726.0,52740.0,6002.0,3812.0,460.0,218.0,304.0,142.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-07,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,10310.0,38128.0,99952.0,173766.0,55960.0,6054.0,3808.0,450.0,222.0,290.0,144.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-08,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,9790.0,36316.0,97864.0,170578.0,59738.0,6170.0,3854.0,446.0,222.0,328.0,148.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-11,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,8950.0,34704.0,90252.0,167264.0,64920.0,6358.0,3978.0,458.0,228.0,358.0,150.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-12,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,8430.0,32536.0,90082.0,170052.0,68516.0,6904.0,4594.0,498.0,264.0,358.0,150.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-13,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,8470.0,31122.0,87926.0,168946.0,71962.0,7064.0,4604.0,510.0,264.0,362.0,154.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-14,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,8200.0,29090.0,86366.0,166032.0,75572.0,7652.0,4528.0,514.0,252.0,356.0,160.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-15,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,8200.0,28434.0,82358.0,157992.0,81264.0,7878.0,4594.0,528.0,252.0,354.0,158.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-18,1380.0,1150.0,1020.0,1430.0,5490.0,4000.0,2400.0,2710.0,4750.0,2070.0,790.0,920.0,1310.0,1060.0,2070.0,4290.0,5840.0,7570.0,1650.0,1700.0,2510.0,2490.0,2880.0,4050.0,5070.0,6640.0,6500.0,6540.0,13020.0,11030.0,7480.0,4880.0,10440.0,13180.0,10450.0,8460.0,9950.0,8730.0,7800.0,12680.0,15310.0,12140.0,13180.0,10720.0,9660.0,12930.0,18340.0,14540.0,9690.0,9980.0,10140.0,11280.0,8620.0,5070.0,6770.0,8150.0,9620.0,10880.0,14280.0,8200.0,26282.0,76414.0,152618.0,92396.0,8392.0,4754.0,574.0,250.0,376.0,164.0,62.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
