,BB1404.DCE,BB1405.DCE,BB1406.DCE,BB1407.DCE,BB1408.DCE,BB1409.DCE,BB1410.DCE,BB1411.DCE,BB1412.DCE,BB1501.DCE,BB1502.DCE,BB1503.DCE,BB1504.DCE,BB1505.DCE,BB1506.DCE,BB1507.DCE,BB1508.DCE,BB1509.DCE,BB1510.DCE,BB1511.DCE,BB1512.DCE,BB1601.DCE,BB1602.DCE,BB1603.DCE,BB1604.DCE,BB1605.DCE,BB1606.DCE,BB1607.DCE,BB1608.DCE,BB1609.DCE,BB1610.DCE,BB1611.DCE,BB1612.DCE,BB1701.DCE,BB1702.DCE,BB1703.DCE,BB1704.DCE,BB1705.DCE,BB1706.DCE,BB1707.DCE,BB1708.DCE,BB1709.DCE,BB1710.DCE,BB1711.DCE,BB1712.DCE,BB1801.DCE,BB1802.DCE,BB1803.DCE,BB1804.DCE,BB1805.DCE,BB1806.DCE,BB1807.DCE,BB1808.DCE,BB1809.DCE,BB1810.DCE,BB1811.DCE,BB1812.DCE,BB1901.DCE,BB1902.DCE,BB1903.DCE
2014-02-11,68.0,87622.0,32.0,20.0,30.0,670.0,2.0,2.0,0.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-12,68.0,90912.0,32.0,20.0,30.0,712.0,2.0,6.0,0.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-13,64.0,89340.0,30.0,20.0,30.0,708.0,2.0,6.0,0.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-14,68.0,81604.0,30.0,20.0,30.0,898.0,2.0,4.0,0.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-17,68.0,104108.0,30.0,20.0,30.0,1090.0,2.0,4.0,0.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-18,68.0,93436.0,30.0,20.0,292.0,1048.0,2.0,4.0,0.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-19,74.0,89492.0,30.0,20.0,236.0,1050.0,2.0,4.0,0.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-20,74.0,76890.0,32.0,20.0,236.0,1008.0,2.0,4.0,0.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-21,74.0,75968.0,32.0,20.0,236.0,1092.0,2.0,4.0,0.0,70.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-24,74.0,70396.0,38.0,20.0,20.0,862.0,2.0,4.0,0.0,60.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-25,74.0,71426.0,32.0,20.0,20.0,888.0,2.0,4.0,0.0,62.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-26,80.0,68702.0,38.0,20.0,14.0,824.0,2.0,4.0,0.0,62.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-27,80.0,72476.0,40.0,20.0,14.0,850.0,6.0,4.0,0.0,62.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,80.0,67220.0,38.0,20.0,14.0,850.0,4.0,4.0,0.0,62.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-03,80.0,72748.0,38.0,20.0,14.0,878.0,4.0,4.0,0.0,62.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-04,78.0,83558.0,34.0,20.0,14.0,1216.0,4.0,4.0,0.0,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-05,78.0,85566.0,34.0,20.0,10.0,1138.0,4.0,4.0,0.0,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-06,74.0,82394.0,34.0,20.0,10.0,1344.0,4.0,4.0,0.0,66.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-07,62.0,91216.0,34.0,20.0,10.0,1678.0,4.0,4.0,4.0,66.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-10,62.0,75762.0,120.0,20.0,10.0,1850.0,4.0,4.0,4.0,68.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-11,52.0,85236.0,48.0,20.0,20.0,2378.0,4.0,4.0,6.0,68.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-12,48.0,86390.0,50.0,20.0,20.0,2654.0,4.0,4.0,6.0,68.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-13,48.0,100898.0,40.0,20.0,18.0,3144.0,4.0,4.0,6.0,68.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-14,48.0,84234.0,36.0,20.0,18.0,3148.0,4.0,4.0,6.0,66.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-17,54.0,75952.0,12.0,16.0,24.0,8022.0,4.0,4.0,6.0,62.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-18,62.0,67770.0,12.0,12.0,22.0,6054.0,4.0,4.0,6.0,60.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-19,62.0,69168.0,10.0,12.0,22.0,6022.0,6.0,4.0,6.0,60.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-20,60.0,68938.0,8.0,4.0,20.0,5942.0,4.0,4.0,6.0,60.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-21,54.0,74598.0,8.0,4.0,18.0,4916.0,4.0,4.0,6.0,60.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-24,54.0,77964.0,8.0,4.0,18.0,6004.0,4.0,4.0,6.0,60.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-25,60.0,90068.0,10.0,4.0,18.0,5484.0,4.0,4.0,6.0,60.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-26,62.0,84978.0,12.0,4.0,18.0,6042.0,4.0,4.0,6.0,60.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-27,60.0,77888.0,8.0,16.0,18.0,6638.0,4.0,4.0,6.0,60.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-28,56.0,80704.0,8.0,16.0,24.0,8206.0,4.0,4.0,6.0,60.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,56.0,84270.0,12.0,16.0,24.0,10250.0,4.0,4.0,6.0,60.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-01,48.0,110412.0,30.0,16.0,24.0,12634.0,4.0,4.0,6.0,60.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-02,48.0,113458.0,30.0,16.0,22.0,15258.0,4.0,4.0,6.0,60.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-03,44.0,116194.0,32.0,16.0,22.0,18746.0,4.0,4.0,6.0,66.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-04,48.0,124040.0,82.0,16.0,10.0,27154.0,4.0,4.0,6.0,62.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-08,48.0,130440.0,462.0,102.0,10.0,33266.0,4.0,4.0,6.0,64.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-09,44.0,111860.0,558.0,90.0,8.0,36766.0,6.0,4.0,6.0,78.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-10,50.0,103710.0,602.0,90.0,6.0,36710.0,6.0,4.0,6.0,80.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-11,46.0,126410.0,628.0,90.0,8.0,37924.0,6.0,2.0,6.0,80.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-14,40.0,100862.0,656.0,92.0,6.0,43430.0,6.0,2.0,6.0,88.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-15,0.0,87508.0,774.0,96.0,6.0,47576.0,6.0,2.0,6.0,160.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-16,0.0,89304.0,1484.0,70.0,12.0,51424.0,6.0,2.0,6.0,452.0,6.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-17,0.0,52272.0,1736.0,212.0,140.0,64356.0,46.0,2.0,6.0,472.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-18,0.0,45498.0,1334.0,260.0,130.0,66628.0,42.0,2.0,6.0,450.0,10.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-21,0.0,32612.0,1362.0,258.0,144.0,61136.0,40.0,2.0,6.0,438.0,10.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-22,0.0,20888.0,862.0,254.0,128.0,57566.0,40.0,2.0,10.0,302.0,10.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-23,0.0,17802.0,838.0,268.0,128.0,67074.0,70.0,2.0,8.0,284.0,10.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-24,0.0,16678.0,836.0,268.0,128.0,62412.0,80.0,10.0,8.0,320.0,10.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-25,0.0,14132.0,886.0,292.0,140.0,54456.0,80.0,10.0,8.0,298.0,10.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-28,0.0,10820.0,890.0,298.0,144.0,53618.0,80.0,10.0,8.0,324.0,10.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-29,0.0,6536.0,872.0,302.0,142.0,69444.0,80.0,10.0,8.0,322.0,10.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,0.0,728.0,852.0,372.0,218.0,75226.0,84.0,12.0,8.0,330.0,10.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-05,0.0,310.0,866.0,372.0,254.0,93604.0,84.0,12.0,8.0,402.0,10.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-06,0.0,268.0,950.0,402.0,272.0,108404.0,98.0,16.0,8.0,468.0,10.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-07,0.0,244.0,1102.0,432.0,292.0,98200.0,108.0,18.0,8.0,694.0,10.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-08,0.0,242.0,890.0,616.0,328.0,100336.0,108.0,16.0,8.0,826.0,10.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-09,0.0,230.0,850.0,682.0,352.0,94366.0,110.0,10.0,8.0,920.0,4.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-12,0.0,228.0,828.0,756.0,358.0,82536.0,110.0,10.0,8.0,874.0,4.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-13,0.0,214.0,734.0,746.0,352.0,86278.0,110.0,10.0,8.0,904.0,4.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-14,0.0,212.0,660.0,708.0,370.0,76276.0,120.0,16.0,8.0,894.0,6.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-15,0.0,196.0,674.0,684.0,374.0,83178.0,124.0,14.0,12.0,1104.0,6.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-16,0.0,0.0,438.0,682.0,412.0,71490.0,112.0,14.0,12.0,1342.0,6.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-19,0.0,0.0,458.0,704.0,564.0,65000.0,116.0,14.0,10.0,1450.0,6.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20,0.0,0.0,446.0,710.0,698.0,67816.0,116.0,14.0,10.0,1794.0,6.0,2.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21,0.0,0.0,414.0,702.0,694.0,64534.0,114.0,14.0,10.0,1700.0,6.0,2.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-22,0.0,0.0,370.0,680.0,674.0,65810.0,142.0,18.0,24.0,1732.0,6.0,2.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-23,0.0,0.0,346.0,666.0,704.0,73824.0,234.0,20.0,24.0,2014.0,6.0,2.0,2.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-26,0.0,0.0,342.0,658.0,706.0,73358.0,238.0,26.0,24.0,1968.0,6.0,2.0,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-27,0.0,0.0,310.0,574.0,706.0,62756.0,252.0,26.0,24.0,1942.0,6.0,10.0,4.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28,0.0,0.0,250.0,516.0,724.0,62964.0,260.0,14.0,34.0,1956.0,12.0,12.0,4.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-29,0.0,0.0,240.0,428.0,738.0,62366.0,252.0,14.0,28.0,1964.0,8.0,12.0,6.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-30,0.0,0.0,178.0,358.0,778.0,72588.0,270.0,8.0,28.0,1964.0,12.0,10.0,6.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-03,0.0,0.0,178.0,354.0,780.0,76098.0,276.0,8.0,26.0,2176.0,10.0,10.0,6.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-04,0.0,0.0,166.0,324.0,768.0,83620.0,298.0,18.0,26.0,2076.0,10.0,10.0,6.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-05,0.0,0.0,168.0,326.0,794.0,67030.0,318.0,14.0,26.0,2032.0,10.0,10.0,6.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-06,0.0,0.0,168.0,290.0,838.0,63370.0,332.0,16.0,26.0,1992.0,10.0,10.0,6.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-09,0.0,0.0,142.0,320.0,788.0,71408.0,372.0,16.0,26.0,1982.0,10.0,10.0,6.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-10,0.0,0.0,142.0,308.0,782.0,70688.0,402.0,16.0,26.0,1914.0,12.0,10.0,6.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-11,0.0,0.0,140.0,184.0,728.0,75418.0,396.0,18.0,26.0,1830.0,12.0,10.0,6.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-12,0.0,0.0,146.0,188.0,696.0,70000.0,400.0,12.0,26.0,1778.0,12.0,10.0,6.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-13,0.0,0.0,142.0,186.0,688.0,74990.0,400.0,12.0,8.0,1774.0,12.0,10.0,6.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
